Parent Name,Parent Id,Identifier,Company Name,Type,Relationship,Country/Region,Industry,Confidence Score (%),Last Update Date,Days Since Last Update,Freshness,Snippet Count,Revenue (USD),EQ Score,Implied Rating,fetch_time
Airbus SE,4295884955,4297425009,Thai AirAsia Co Ltd,Private,Customer,Thailand,Airlines,0.53901951168,2021-05-06,273,5,3,918679491.864589,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295903281,AAR Corp,Public,Supplier,United States of America,Aerospace & Defense,0.52426612992,2020-02-24,710,4,3,1652300000.0,35.0,BBB,2022-02-03 18:36:00
Airbus SE,4295884955,4296252051,Oasis Hong Kong Airlines Ltd,Private,Customer,Hong Kong,Airlines,0.30745856,2019-08-26,892,4,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295895273,Scisys Group PLC,Private,Supplier,United Kingdom,Software,0.3148064,2018-04-10,1395,2,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295905707,B/E Aerospace Inc,Private,Supplier,United States of America,Aerospace & Defense,0.681916748332722,2016-08-02,2011,1,5,2932900000.0,,,2022-02-03 18:36:00
Airbus SE,4295884955,5036190713,Composites Technology Research Malaysia Sdn Bhd,Private,Supplier,Malaysia,-,0.6346565501952,2020-11-11,449,4,4,,,,2022-02-03 18:36:00
Airbus SE,4295884955,5051786366,Indigo Partners Inc,Private,Supplier,United States of America,Employment Services,0.631650577975296,2019-10-29,828,4,4,,,,2022-02-03 18:36:00
Airbus SE,4295884955,5000052635,Saudi Arabian Airlines,Private,Supplier,Saudi Arabia,Airlines,0.31795664,2019-06-18,961,3,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4296920976,TOULOUSE A380 AIRBUS HANGAR,Private,Customer,France,-,0.31037,2019-08-13,905,4,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4296775889,Air Greenland A/S,Private,Customer,Greenland,Airlines,0.29864,2019-10-03,854,4,2,180895174.75571,,,2022-02-03 18:36:00
Airbus SE,4295884955,4298469067,Premium Aerotec GmbH,Private,Supplier,Germany,Aerospace & Defense,0.3027488,2018-08-31,1252,2,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,5066558765,Vistara Bioscience LLC,Private,Supplier,United States of America,Pharmaceuticals,0.30301808,2019-10-17,840,4,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,5040698382,Aerostructures Assemblies India Pvt Ltd,Private,Supplier,India,Aerospace & Defense,0.28500944,2019-02-21,1078,3,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295913508,Frontier Airlines Holdings Inc,Private,Supplier,United States of America,Airlines,0.29278,2021-08-13,174,5,2,1289382000.0,,,2022-02-03 18:36:00
Airbus SE,4295884955,4298361764,Interglobe Aviation Ltd,Public,Supplier,India,Airlines,0.990963668241298,2021-02-01,367,5,10,1972910250.56949,1.0,BB+,2022-02-03 18:36:00
Airbus SE,4295884955,4297734577,Antavia SAS,Private,Supplier,France,Airport Operators & Services,0.54678439944,2019-05-21,989,3,3,18379372.1207025,,A+,2022-02-03 18:36:00
Airbus SE,4295884955,4295904461,Magellan Health Inc,Private,Supplier,United States of America,Managed Healthcare,0.30559352,2019-03-13,1058,3,2,4577531000.0,,BBB-,2022-02-03 18:36:00
Airbus SE,4295884955,5035394246,Onelogin Inc,Private,Supplier,United States of America,Software,0.300286,2020-03-12,693,4,2,115836029.0,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295869238,Siemens AG,Public,Supplier,Germany,Consumer Goods Conglomerates,0.28369376,2022-01-10,24,5,2,74420120929.0843,37.0,BBB-,2022-02-03 18:36:00
ANA Holdings Inc,4295880494,5001281505,Ashley Services Group Ltd,Public,Supplier,Australia,Employment Services,0.29650928,2017-10-11,1576,2,2,286745232.401969,32.0,AA-,2022-02-03 18:31:00
ANA Holdings Inc,4295880494,5000069711,Mitsubishi Aircraft Corp,Private,Supplier,Japan,Aerospace & Defense,0.53090400288,2019-10-31,826,4,3,,,,2022-02-03 18:31:00
FACC AG,4296685035,4295867343,Safran SA,Public,Customer,France,Aerospace & Defense,0.29713696,2015-01-22,2572,1,2,18983690648.6299,6.0,BBB,2022-02-06 09:28:00
FACC AG,4296685035,5038907875,Strata Manufacturing PJSC,Private,Supplier,United Arab Emirates,Aerospace & Defense,0.31699632,2018-05-02,1376,2,2,300000000.0,,,2022-02-06 09:28:00
FACC AG,4296685035,5033562382,Rolls-Royce Holdings PLC,Public,Customer,United Kingdom,Aerospace & Defense,0.675054484796513,2022-02-03,3,5,5,15175565782.66,2.0,B+,2022-02-06 09:28:00
FACC AG,4296685035,4295903076,Boeing Co,Public,Customer,United States of America,Aerospace & Defense,0.998840650844587,2020-05-12,635,4,14,62286000000.0,15.0,CCC+,2022-02-06 09:28:00
Spirit AeroSystems Holdings Inc,5000009914,4295884955,Airbus SE,Public,Customer,Netherlands,Aerospace & Defense,0.999999994238548,2021-12-01,66,5,40,56972759765.1623,61.0,BBB+,2022-02-05 20:49:00
Spirit AeroSystems Holdings Inc,5000009914,5000014482,Hawker Beechcraft Inc,Private,Customer,United States of America,Business Support Services,0.31253312,2011-08-09,3833,1,2,,,,2022-02-05 20:49:00
Spirit AeroSystems Holdings Inc,5000009914,4296741127,Spirit Airlines Inc,Public,Supplier,United States of America,Airlines,0.29178992,2015-10-30,2290,1,2,1810022000.0,42.0,B-,2022-02-05 20:49:00
United Airlines Holdings Inc,4295905139,4297218555,Copa Holdings SA,Public,Supplier,Panama,Airlines,0.54544644912,2018-04-18,1387,2,3,801003000.0,35.0,BBB-,2022-02-03 19:03:00
United Airlines Holdings Inc,4295905139,4295907140,Mesa Air Group Inc,Public,Supplier,United States of America,Airlines,0.293104,2022-01-05,29,5,2,503591000.0,34.0,B+,2022-02-03 19:03:00
United Airlines Holdings Inc,4295905139,4297547964,Airbus SAS,Private,Supplier,France,Aerospace & Defense,0.28754688,2011-12-01,3717,1,2,44559147408.9301,,A,2022-02-03 19:03:00
United Airlines Holdings Inc,4295905139,5073785300,Air Wisconsin Airlines LLC,Private,Customer,,-,0.31747136,2020-10-23,468,4,2,,,,2022-02-03 19:03:00
United Airlines Holdings Inc,4295905139,4295903283,Insperity Inc,Public,Customer,United States of America,Employment Services,0.55354148544,2017-11-24,1532,2,3,4287004000.0,90.0,A-,2022-02-03 19:03:00
LG Corp,4295881132,4295881987,LG Electronics Inc,Public,Supplier,Korea; Republic (S. Korea),Household Electronics,0.999795423575943,2019-10-24,833,4,20,65341368982.9572,81.0,BBB+,2022-02-03 11:18:00
LG Corp,4295881132,4296309931,Huawei Technologies Co Ltd,Private,Supplier,China,Communications & Networking,0.973545855827821,2021-09-24,132,5,8,27362155731.6909,,,2022-02-03 11:18:00
LG Corp,4295881132,4298174745,Amber Enterprises India Ltd,Public,Supplier,India,Household Electronics,0.3194,2018-01-30,1465,2,2,408380224.175234,39.0,A-,2022-02-03 11:18:00
LG Corp,4295881132,5035535486,Urogen Pharma Ltd,Public,Supplier,Israel,Biotechnology & Medical Research,0.2685292,2019-08-09,909,4,2,11799000.0,34.0,A-,2022-02-03 11:18:00
LG Corp,4295881132,4295881204,Posco,Public,Supplier,Korea; Republic (S. Korea),Iron & Steel,0.63518779135488,2021-12-01,64,5,4,66808801573.5404,49.0,A,2022-02-03 11:18:00
LG Corp,4295881132,4295866606,ECA SA,Private,Supplier,France,Electronic Equipment & Parts,0.30931296,2019-09-30,857,4,2,125905753.528919,,,2022-02-03 11:18:00
LG Corp,4295881132,4295881548,Hyundai Motor Co,Public,Customer,Korea; Republic (S. Korea),Auto & Truck Manufacturers,0.31046016,2021-07-16,202,5,2,102845876641.019,12.0,BB+,2022-02-03 11:18:00
LG Corp,4295881132,5046706565,Xumo LLC,Private,Supplier,United States of America,Online Services,0.2931904,2017-03-15,1786,1,2,,,,2022-02-03 11:18:00
LG Corp,4295881132,4295903068,Ford Motor Co,Public,Customer,United States of America,Auto & Truck Manufacturers,0.2800688,2021-10-05,121,5,2,127144000000.0,31.0,BB,2022-02-03 11:18:00
LG Corp,4295881132,5025476147,iBwave Solutions Inc,Private,Supplier,Canada,Wireless Telecommunications Services,0.64205515490016,2019-06-21,958,3,4,,,,2022-02-03 11:18:00
LG Corp,4295881132,5046440411,Broadcom Inc,Public,Supplier,United States of America,Semiconductors,0.3105472,2010-09-09,4165,1,2,,74.0,BB+,2022-02-03 11:18:00
LG Corp,4295881132,4295881194,Samsung SDI Co Ltd,Public,Customer,Korea; Republic (S. Korea),Electronic Equipment & Parts,0.3112576,2021-03-09,331,5,2,11851758974.6406,24.0,A-,2022-02-03 11:18:00
LG Corp,4295881132,4295905181,United States Cellular Corp,Public,Customer,United States of America,Wireless Telecommunications Services,0.29927552,2019-06-06,973,3,2,4037000000.0,16.0,B+,2022-02-03 11:18:00
LG Corp,4295881132,4296093681,LG CNS Co Ltd,Private,Supplier,Korea; Republic (S. Korea),IT Services & Consulting,0.29163464,2015-06-11,2429,1,2,2853768801.67107,,,2022-02-03 11:18:00
LG Corp,4295881132,4295897797,Cirrus Logic International UK Ltd,Private,Supplier,United Kingdom,Electronic Equipment & Parts,0.696125540923594,2012-07-31,3474,1,6,179436000.0,,,2022-02-03 11:18:00
Senior PLC,4295895732,4295884955,Airbus SE,Public,Customer,Netherlands,Aerospace & Defense,0.5527776,2014-03-10,2887,1,3,60957498778.7005,61.0,BBB+,2022-02-03 12:32:00
Magna International Inc,4295861309,4295869227,Bayerische Motoren Werke AG,Public,Customer,Germany,Auto & Truck Manufacturers,0.999893784422907,2021-11-27,68,5,19,112993538410.671,32.0,BBB+,2022-02-03 10:51:00
Magna International Inc,4295861309,5000074361,Volkswagen Group Of America Inc,Private,Customer,United States of America,Auto & Truck Manufacturers,0.6404839614912,2010-04-26,4301,1,4,1942298309.0,,,2022-02-03 10:51:00
Magna International Inc,4295861309,4298546138,General Motors Co,Public,Customer,United States of America,Auto & Truck Manufacturers,0.999558491635367,2021-11-12,83,5,16,127004000000.0,9.0,BB-,2022-02-03 10:51:00
Magna International Inc,4295861309,4295890024,Volvo AB,Public,Customer,Sweden,Heavy Machinery & Vehicles,0.30182504,2017-10-18,1569,2,2,43427955806.0416,55.0,A-,2022-02-03 10:51:00
FedEx Corp,4295912126,5000694617,Ballard Power Systems Inc,Public,Supplier,Canada,Renewable Energy Equipment & Services,0.31856,2013-06-14,3156,1,2,103877000.0,10.0,BBB-,2022-02-03 11:23:00
FedEx Corp,4295912126,4295906810,Insight Enterprises Inc,Public,Supplier,United States of America,Computer Hardware,0.28926968,2019-02-22,1077,3,2,8340579000.0,52.0,BBB-,2022-02-03 11:23:00
FedEx Corp,4295912126,4296898649,Tatex SAS,Private,Supplier,France,"Courier, Postal, Air Freight & Land-based Logistics",0.29091456,2018-09-17,1235,3,2,231269036.750982,,B+,2022-02-03 11:23:00
FedEx Corp,4295912126,4295903076,Boeing Co,Public,Supplier,United States of America,Aerospace & Defense,0.999984364791993,2021-10-19,107,5,24,62286000000.0,15.0,CCC+,2022-02-03 11:23:00
FedEx Corp,4295912126,5000669683,Xl Hybrids Inc,Private,Supplier,United States of America,"Auto, Truck & Motorcycle Parts",0.574801470336,2015-02-23,2537,1,3,,,,2022-02-03 11:23:00
FedEx Corp,4295912126,5000297871,Fedex Corporate Services Inc,Private,Supplier,United States of America,"Courier, Postal, Air Freight & Land-based Logistics",0.976879512574378,2021-07-19,199,5,8,97530013.0,,,2022-02-03 11:23:00
FedEx Corp,4295912126,5000409137,Federal Express Corp,Private,Supplier,Brazil,"Courier, Postal, Air Freight & Land-based Logistics",0.607358299388621,2018-12-18,1143,3,4,,,,2022-02-03 11:23:00
FedEx Corp,4295912126,4297989218,Csa,Private,Customer,Australia,-,0.28800208,2019-09-04,883,4,2,,,,2022-02-03 11:23:00
FedEx Corp,4295912126,4296309931,Huawei Technologies Co Ltd,Private,Customer,China,Communications & Networking,0.2780324,2019-11-21,805,4,2,27362155731.6909,,,2022-02-03 11:23:00
FedEx Corp,4295912126,4295914572,Plug Power Inc,Public,Supplier,United States of America,Renewable Energy Equipment & Services,0.562591755264,2019-01-06,1124,3,3,306463000.0,5.0,B-,2022-02-03 11:23:00
Airbus SE,4295884955,4295903853,Delta Air Lines Inc,Public,Customer,United States of America,Airlines,0.999999999995251,2021-09-15,141,5,56,29899000000.0,45.0,CCC,2022-02-03 18:36:00
Airbus SE,4295884955,4297598428,AirAsia X Bhd,Public,Customer,Malaysia,Airlines,0.997595321477971,2021-02-23,345,5,13,,26.0,CCC-,2022-02-03 18:36:00
Airbus SE,4295884955,4295895815,Easyjet PLC,Public,Customer,United Kingdom,Airlines,0.999845233693264,2021-12-22,43,5,20,1995575844.13683,1.0,B+,2022-02-03 18:36:00
Airbus SE,4295884955,4295905180,Raytheon Technologies Corp,Public,Supplier,United States of America,Aerospace & Defense,0.999999129114669,2022-01-25,9,5,30,64388000000.0,18.0,BB,2022-02-03 18:36:00
Airbus SE,4295884955,4295919556,American Lithium Corp,Public,Supplier,Canada,Diversified Mining,0.683037931874959,2021-07-26,192,5,5,,3.0,A+,2022-02-03 18:36:00
Airbus SE,4295884955,5061034036,Ovzon AB (publ),Public,Supplier,Sweden,Communications & Networking,0.6416437251072,2021-12-20,45,5,4,17503800.3843376,1.0,BBB,2022-02-03 18:36:00
Airbus SE,4295884955,4295894987,British Airways PLC,Private,Supplier,United Kingdom,Airlines,0.62047626448512,2019-12-25,771,4,4,17162495907.2325,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295949984,Mahindra Group,Private,Supplier,India,-,0.58659369504,2017-02-16,1813,1,3,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4297783788,Denel Saab Aerostructures Pty Ltd,Private,Supplier,South Africa,Aerospace & Defense,0.52827968448,2017-11-13,1543,2,3,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295883439,Capital A Berhad,Public,Supplier,Malaysia,Airlines,0.523243209792,2018-07-20,1294,2,3,1795229777.40123,9.0,B+,2022-02-03 18:36:00
Airbus SE,4295884955,4295893914,Chemetall Ltd,Private,Supplier,United Kingdom,Commodity Chemicals,0.316992,2018-02-15,1449,2,2,40161635.6294801,,,2022-02-03 18:36:00
Airbus SE,4295884955,5057829986,Aviakompaniya Azimut AO,Private,Customer,Russia,Airport Operators & Services,0.30848,2021-07-21,197,5,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,5037281344,Carbures Europe SA,Private,Supplier,Spain,Aerospace & Defense,0.31190384,2018-05-18,1357,2,2,90256599.1001282,,CCC-,2022-02-03 18:36:00
Airbus SE,4295884955,5000049975,Singapore Technologies Engineering Ltd,Public,Supplier,Singapore,Aerospace & Defense,0.312388,2019-11-15,811,4,2,5193008856.2914,83.0,BBB+,2022-02-03 18:36:00
Airbus SE,4295884955,5051045063,Alcoa Corp,Public,Supplier,United States of America,Aluminum,0.29938112,2019-08-27,891,4,2,12152000000.0,82.0,BBB-,2022-02-03 18:36:00
Airbus SE,4295884955,4295872412,Larsen & Toubro Ltd,Public,Supplier,India,Construction & Engineering,0.2997536,2019-12-02,794,4,2,18323965828.351,60.0,BBB-,2022-02-03 18:36:00
Airbus SE,4295884955,4295880075,Skymark Airlines Inc,Private,Customer,Japan,Airlines,0.27504512,2019-02-13,1086,3,2,739866582.484428,,,2022-02-03 18:36:00
Airbus SE,4295884955,4297646243,Virgin America Inc,Private,Customer,United States of America,Airlines,0.62542085363328,2017-04-20,1750,1,4,1529584000.0,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295890197,CTT Systems AB,Public,Supplier,Sweden,Aerospace & Defense,0.613342405658342,2021-04-30,279,5,4,21901974.2216953,7.0,BBB+,2022-02-03 18:36:00
Airbus SE,4295884955,5000050143,BOC Aviation Ltd,Public,Customer,Singapore,Corporate Financial Services,0.564532644864,2019-01-11,1119,3,3,1784486000.0,18.0,BBB-,2022-02-03 18:36:00
Airbus SE,4295884955,5043321284,SAP SE,Public,Supplier,Germany,Software,0.31903904,2022-01-27,7,5,2,32932441912.7076,53.0,A-,2022-02-03 18:36:00
Airbus SE,4295884955,4297925680,Aleris AS,Private,Supplier,Norway,Healthcare Facilities & Services,0.29236352,2019-03-25,1046,3,2,,,CCC+,2022-02-03 18:36:00
Airbus SE,4295884955,5040697296,Rolls-Royce Motor Cars Ltd,Private,Supplier,United Kingdom,Auto & Truck Manufacturers,0.29164256,2019-11-05,821,4,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295890190,SAS AB,Public,Supplier,Sweden,Airlines,0.2869264,2021-03-03,337,5,2,1642949542.73543,1.0,CCC+,2022-02-03 18:36:00
Airbus SE,4295884955,4296169648,Oneweb Systems Inc,Private,Customer,United States of America,IT Services & Consulting,0.27652376,2017-12-21,1505,2,2,1371920.0,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295868552,Safran Aircraft Engines SASU,Private,Supplier,France,Aerospace & Defense,0.28288128,2019-08-29,889,4,2,8716032344.11626,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295903254,American Airlines Group Inc,Public,Customer,United States of America,Airlines,0.997295518759072,2021-06-29,219,5,13,29882000000.0,48.0,CCC+,2022-02-03 18:36:00
Airbus SE,4295884955,5000069094,Lockheed Martin Corp,Public,Customer,United States of America,Aerospace & Defense,0.969788994131012,2022-01-31,3,5,8,67044000000.0,83.0,BB-,2022-02-03 18:36:00
Airbus SE,4295884955,5000263481,Air Arabia PJSC,Public,Customer,United Arab Emirates,Airlines,0.716264545688121,2021-04-15,294,5,7,503964487.028135,39.0,BBB+,2022-02-03 18:36:00
Airbus SE,4295884955,5000003748,Howmet Aerospace Inc,Public,Supplier,United States of America,Aerospace & Defense,0.717918698663604,2019-02-06,1093,3,7,,36.0,,2022-02-03 18:36:00
Airbus SE,4295884955,4295867385,Renault SA,Public,Customer,France,Auto & Truck Manufacturers,0.633128506763904,2018-04-05,1400,2,4,49624013424.24,26.0,BB+,2022-02-03 18:36:00
Airbus SE,4295884955,5001008670,Uganda Airlines,Private,Customer,Uganda,-,0.62442474590208,2020-12-22,408,5,4,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4296719741,CAE CANADA,Private,Supplier,Canada,-,0.578727075504,2017-02-13,1816,1,3,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4296863787,Eurofighter Jagdflugzeug GmbH,Private,Supplier,Germany,Aerospace & Defense,0.2922488,2017-02-16,1813,1,2,3473525677.91971,,A,2022-02-03 18:36:00
Airbus SE,4295884955,4295934351,Elbe Flugzeugwerke GmbH,Private,Supplier,Germany,Aerospace & Defense,0.272696,2019-11-15,811,4,2,,,CCC+,2022-02-03 18:36:00
Airbus SE,4295884955,4296833903,Emirates Airline,Private,Customer,United Arab Emirates,Airlines,0.99999901344437,2021-12-17,48,5,31,8230753050.73293,,CCC-,2022-02-03 18:36:00
Airbus SE,4295884955,5000034567,Rolls-Royce PLC,Private,Supplier,United Kingdom,Aerospace & Defense,0.696099017054478,2020-04-07,667,4,6,15175565782.66,,CC,2022-02-03 18:36:00
Airbus SE,4295884955,4296676381,Iran Air,Private,Supplier,Iran,Airlines,0.578645972736,2017-10-17,1570,2,3,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295887102,Aeroflot-Rossiyskiye Avialinii PAO,Public,Supplier,Russia,Airlines,0.54343149312,2018-09-17,1235,3,3,,17.0,BBB-,2022-02-03 18:36:00
Airbus SE,4295884955,4297291910,Sky Airline SA,Private,Customer,Chile,-,0.532992556032,2019-10-16,841,4,3,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295894493,Morson Group Ltd,Private,Supplier,United Kingdom,Employment Services,0.3093312,2014-10-09,2674,1,2,1215791799.43308,,A,2022-02-03 18:36:00
Airbus SE,4295884955,4295892162,Protech Wheel Industry Co Ltd,Private,Supplier,Taiwan,"Auto, Truck & Motorcycle Parts",0.3093312,2019-11-18,808,4,2,59510376.894516,,,2022-02-03 18:36:00
Airbus SE,4295884955,4297736548,Air BP Ltd,Private,Supplier,United Kingdom,Airport Operators & Services,0.30054872,2020-07-20,563,4,2,,,,2022-02-03 18:36:00
Airbus SE,4295884955,5000348785,Al-Nawadi Holding Co KPSC,Private,Customer,Kuwait,Leisure & Recreation,0.283372,2020-11-09,451,4,2,16740063.4003617,,,2022-02-03 18:36:00
Airbus SE,4295884955,5057747362,IndiGo Airlines,Private,Customer,India,-,0.991231869908945,2021-12-13,52,5,10,,,,2022-02-03 18:36:00
Airbus SE,4295884955,4297632841,Gogo Inc,Public,Supplier,United States of America,Wireless Telecommunications Services,0.709700238606864,2017-08-22,1626,1,6,269718000.0,79.0,BB-,2022-02-03 18:36:00
Airbus SE,4295884955,4295895732,Senior PLC,Public,Supplier,United Kingdom,Aerospace & Defense,0.5527776,2014-03-10,2887,1,3,941542207.219164,33.0,BB,2022-02-03 18:36:00
Airbus SE,4295884955,4295903841,Leonardo DRS Inc,Public,Supplier,United States of America,Aerospace & Defense,0.3155544,2021-10-15,111,5,2,2778000000.0,,,2022-02-03 18:36:00
Airbus SE,4295884955,4295869269,Bertrandt AG,Public,Supplier,Germany,Business Support Services,0.310948,2021-12-09,56,5,2,1010643529.02095,63.0,BBB,2022-02-03 18:36:00
Airbus SE,4295884955,4296650093,Allegiant Air  Inc,Private,Customer,United States of America,-,0.2985148,2022-01-06,28,5,2,,,,2022-02-03 18:36:00
